id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones,anio_venta,mes_venta,cepal_modo_transporte,cepal_volumen_pasajeros_km,cepal_unidad
132,3,2,1,3,2025-02-04,2025-02-12,40,110.4,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
133,8,14,4,11,2025-05-30,2025-06-20,18,65.1,Ventanilla,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2025,5,Sin dato,0.0,Sin dato CEPALSTAT
134,15,14,11,13,2024-05-04,2024-05-28,23,8.19,Agente,Cancelado,10.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2024,5,Sin dato,0.0,Sin dato CEPALSTAT
135,3,4,1,3,2025-02-20,2025-03-19,36,112.8,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
136,9,3,5,12,2025-01-20,2025-02-12,13,151.5,Ventanilla,Cancelado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2025,1,Sin dato,0.0,Sin dato CEPALSTAT
137,15,20,11,13,2024-07-10,2024-07-25,39,10.7,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
138,9,4,5,12,2024-03-29,2024-04-01,20,143.1,Web,Viajado,10.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,3,Sin dato,0.0,Sin dato CEPALSTAT
139,13,7,8,4,2023-04-29,2023-05-07,8,30.1,Web,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2023,4,Sin dato,0.0,Sin dato CEPALSTAT
140,6,6,2,8,2023-09-04,2023-09-22,32,142.8,Agente,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
141,6,20,2,8,2025-01-17,2025-01-24,26,133.0,Agente,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2025,1,Sin dato,0.0,Sin dato CEPALSTAT
142,7,1,3,3,2023-03-12,2023-03-29,35,115.5,Telefono,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
143,3,8,1,3,2025-02-17,2025-02-27,18,115.2,Agente,Cancelado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
144,11,19,7,4,2023-01-02,2023-01-18,10,37.2,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
145,10,7,6,10,2024-11-28,2024-12-09,28,87.48,Agente,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,11,Sin dato,0.0,Sin dato CEPALSTAT
146,13,11,8,4,2024-10-13,2024-10-26,35,33.6,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
147,10,5,6,10,2024-06-03,2024-06-15,41,92.7,Ventanilla,Cancelado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
148,13,5,8,4,2025-03-02,2025-03-09,32,35.0,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
149,7,5,3,3,2023-05-09,2023-06-04,38,123.2,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
150,2,10,1,1,2023-12-24,2024-01-01,12,129.6,Ventanilla,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
151,7,4,3,3,2023-09-10,2023-09-29,28,105.6,Telefono,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
152,9,13,5,12,2023-03-12,2023-04-06,22,148.5,Telefono,Viajado,10.0,JUAN CARLOS,Sin observaciones,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
153,9,15,5,12,2025-06-06,2025-06-19,36,144.0,Web,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
154,15,19,11,13,2025-04-26,2025-05-21,1,11.2,Agente,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
155,9,6,5,12,2024-08-25,2024-09-03,33,136.5,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2024,8,Sin dato,0.0,Sin dato CEPALSTAT
156,12,2,7,6,2024-01-30,2024-01-31,26,37.2,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
157,6,13,2,8,2025-04-19,2025-04-24,41,152.6,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
158,1,17,1,1,2022-12-20,2023-01-08,46,117.6,Web,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2022,12,Transporte Aereo,4424351213.328,kilómetros de pasajeros facturados
159,12,1,7,6,2024-01-08,2024-01-30,26,38.16,Telefono,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
160,6,11,2,8,2023-03-04,2023-03-24,38,137.34,Ventanilla,Viajado,10.0,SIN REGISTRO,Sin observaciones,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
161,2,3,1,1,2023-09-21,2023-09-25,22,95.04,Agente,Viajado,10.0,MARIA ELENA FLORES,Pasajero adulto mayor,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
162,3,13,1,3,2025-08-13,2025-08-21,32,98.28,Agente,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2025,8,Sin dato,0.0,Sin dato CEPALSTAT
163,2,12,1,1,2024-09-27,2024-10-09,32,116.4,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
164,8,2,4,11,2024-06-17,2024-07-04,3,72.8,Agente,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
165,2,10,1,1,2023-04-02,2023-04-12,22,91.2,Web,Cancelado,20.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2023,4,Sin dato,0.0,Sin dato CEPALSTAT
166,9,2,5,12,2023-08-23,2023-09-05,38,147.0,Telefono,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2023,8,Sin dato,0.0,Sin dato CEPALSTAT
167,1,2,1,1,2023-07-23,2023-08-17,22,126.0,Ventanilla,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2023,7,Sin dato,0.0,Sin dato CEPALSTAT
168,1,4,1,1,2023-07-23,2023-08-22,37,127.2,Ventanilla,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2023,7,Sin dato,0.0,Sin dato CEPALSTAT
169,4,2,1,5,2025-09-01,2025-09-06,7,134.4,Agente,Viajado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
170,1,20,1,1,2024-12-14,2024-12-29,41,133.2,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
171,11,8,7,4,2023-06-17,2023-06-18,44,42.8,Web,Cancelado,0.0,JUAN CARLOS,Sin observaciones,2023,6,Sin dato,0.0,Sin dato CEPALSTAT
172,3,19,1,3,2024-01-04,2024-01-18,44,127.2,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
173,14,4,10,13,2023-08-31,2023-09-05,46,23.25,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2023,8,Sin dato,0.0,Sin dato CEPALSTAT
174,6,11,2,8,2024-03-25,2024-04-13,36,142.8,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2024,3,Sin dato,0.0,Sin dato CEPALSTAT
175,14,7,10,13,2024-07-24,2024-08-01,8,21.83,Agente,Cancelado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
176,8,20,4,11,2024-12-27,2025-01-22,24,70.7,Agente,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
177,2,13,1,1,2023-05-23,2023-05-25,14,118.8,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
178,6,10,2,8,2023-05-07,2023-05-29,39,147.0,Ventanilla,Cancelado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
179,5,19,2,2,2023-02-14,2023-02-16,25,138.6,Agente,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2023,2,Sin dato,0.0,Sin dato CEPALSTAT
180,15,3,11,13,2025-04-05,2025-04-20,19,11.3,Agente,Viajado,0.0,SIN REGISTRO,Pasajero adulto mayor,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
181,10,5,6,10,2024-02-21,2024-02-29,2,82.8,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2024,2,Sin dato,0.0,Sin dato CEPALSTAT
182,9,10,5,12,2025-07-11,2025-07-18,5,122.85,Agente,Cancelado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2025,7,Sin dato,0.0,Sin dato CEPALSTAT
183,6,19,2,8,2023-06-21,2023-06-25,6,129.78,Ventanilla,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2023,6,Sin dato,0.0,Sin dato CEPALSTAT
184,1,17,1,1,2024-02-17,2024-03-15,13,114.0,Web,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,2,Sin dato,0.0,Sin dato CEPALSTAT
185,12,10,7,6,2024-11-24,2024-12-12,37,33.12,Web,Cancelado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2024,11,Sin dato,0.0,Sin dato CEPALSTAT
186,10,3,6,10,2023-03-24,2023-04-14,33,81.9,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
187,6,3,2,8,2024-04-27,2024-05-23,35,156.8,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
188,1,14,1,1,2023-09-14,2023-09-17,35,104.64,Agente,Cancelado,20.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
189,9,8,5,12,2024-09-21,2024-10-14,4,157.5,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
190,7,17,3,3,2024-10-01,2024-10-14,4,96.03,Telefono,Viajado,10.0,JUAN CARLOS,Pasaje con equipaje extra,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
191,12,17,7,6,2024-10-17,2024-10-25,19,44.0,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
192,13,4,8,4,2025-11-10,2025-11-11,15,34.65,Telefono,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2025,11,Sin dato,0.0,Sin dato CEPALSTAT
193,13,13,8,4,2024-10-03,2024-10-17,13,32.2,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
194,15,9,11,13,2023-06-06,2023-07-02,31,8.88,Web,Viajado,20.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,6,Sin dato,0.0,Sin dato CEPALSTAT
195,1,9,1,1,2023-12-19,2024-01-08,21,93.96,Web,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
196,5,14,2,2,2025-10-06,2025-10-20,12,155.4,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2025,10,Sin dato,0.0,Sin dato CEPALSTAT
197,6,3,2,8,2025-08-26,2025-08-30,3,133.56,Ventanilla,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2025,8,Sin dato,0.0,Sin dato CEPALSTAT
198,3,1,1,3,2024-02-19,2024-03-04,25,130.8,Web,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,2,Sin dato,0.0,Sin dato CEPALSTAT
199,12,9,7,6,2023-05-06,2023-05-14,29,33.12,Web,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
200,2,4,1,1,2025-07-30,2025-08-23,30,108.0,Web,Viajado,0.0,SIN REGISTRO,Pasajero adulto mayor,2025,7,Sin dato,0.0,Sin dato CEPALSTAT
201,14,19,10,13,2025-01-18,2025-01-24,6,22.75,Agente,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,1,Sin dato,0.0,Sin dato CEPALSTAT
202,15,19,11,13,2023-11-02,2023-11-28,16,9.36,Web,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2023,11,Sin dato,0.0,Sin dato CEPALSTAT
203,6,8,2,8,2024-06-17,2024-07-17,37,128.52,Telefono,Cancelado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
204,8,10,4,11,2024-01-12,2024-02-09,38,72.1,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
205,11,7,7,4,2025-06-02,2025-07-02,8,36.0,Web,Cancelado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
206,2,11,1,1,2024-07-09,2024-07-13,32,117.72,Ventanilla,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
207,15,7,11,13,2023-07-15,2023-08-06,9,9.54,Telefono,Cancelado,10.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2023,7,Sin dato,0.0,Sin dato CEPALSTAT
208,15,13,11,13,2024-07-11,2024-07-29,22,9.8,Web,Cancelado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,7,Sin dato,0.0,Sin dato CEPALSTAT
209,7,16,3,3,2023-01-16,2023-02-07,16,101.2,Ventanilla,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
210,1,16,1,1,2022-12-23,2023-01-09,26,126.0,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2022,12,Transporte Aereo,4424351213.328,kilómetros de pasajeros facturados
211,2,6,1,1,2024-11-29,2024-12-11,7,93.96,Ventanilla,Cancelado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2024,11,Sin dato,0.0,Sin dato CEPALSTAT
212,8,9,4,11,2025-04-27,2025-05-26,22,65.8,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
213,5,6,2,2,2023-03-31,2023-04-15,28,124.74,Telefono,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
214,9,9,5,12,2024-03-15,2024-03-26,21,138.0,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2024,3,Sin dato,0.0,Sin dato CEPALSTAT
215,8,7,4,11,2024-05-13,2024-06-03,2,67.41,Web,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,5,Sin dato,0.0,Sin dato CEPALSTAT
216,11,19,7,4,2023-09-05,2023-09-24,27,45.6,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
217,8,4,4,11,2023-08-19,2023-08-30,3,71.4,Web,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2023,8,Sin dato,0.0,Sin dato CEPALSTAT
218,2,3,1,1,2025-08-12,2025-09-09,44,122.4,Web,Cancelado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2025,8,Sin dato,0.0,Sin dato CEPALSTAT
219,8,17,4,11,2025-03-21,2025-04-03,12,62.3,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
220,1,19,1,1,2024-04-13,2024-04-26,24,117.6,Agente,Confirmado,0.0,SIN REGISTRO,Sin observaciones,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
221,6,17,2,8,2023-10-30,2023-11-18,45,121.8,Telefono,Cancelado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2023,10,Sin dato,0.0,Sin dato CEPALSTAT
222,11,8,7,4,2025-05-03,2025-05-08,33,45.6,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2025,5,Sin dato,0.0,Sin dato CEPALSTAT
223,8,9,4,11,2024-08-12,2024-08-22,28,72.8,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2024,8,Sin dato,0.0,Sin dato CEPALSTAT
224,3,1,1,3,2025-04-21,2025-05-20,42,116.64,Telefono,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2025,4,Sin dato,0.0,Sin dato CEPALSTAT
225,1,16,1,1,2023-12-24,2024-01-14,30,128.4,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
226,2,14,1,1,2023-07-26,2023-08-02,22,127.2,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2023,7,Sin dato,0.0,Sin dato CEPALSTAT
227,12,11,7,6,2024-11-10,2024-11-29,16,36.4,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2024,11,Sin dato,0.0,Sin dato CEPALSTAT
228,11,4,7,4,2025-09-09,2025-10-05,42,37.2,Web,Viajado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
229,3,10,1,3,2023-03-17,2023-04-16,23,104.64,Ventanilla,Viajado,20.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
230,3,9,1,3,2024-10-25,2024-10-28,24,136.8,Telefono,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
231,5,13,2,2,2024-06-03,2024-06-25,36,155.4,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,6,Sin dato,0.0,Sin dato CEPALSTAT
232,15,10,11,13,2025-09-27,2025-09-28,18,9.1,Web,Cancelado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
233,15,8,11,13,2025-02-21,2025-03-12,23,10.17,Web,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
234,15,17,11,13,2024-01-01,2024-01-14,39,11.2,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
235,8,15,4,11,2023-05-05,2023-05-29,24,71.4,Web,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,5,Sin dato,0.0,Sin dato CEPALSTAT
236,1,15,1,1,2024-12-01,2024-12-08,43,109.2,Ventanilla,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
237,9,11,5,12,2024-09-17,2024-09-28,31,162.0,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
238,1,1,1,1,2024-02-24,2024-03-02,4,93.96,Web,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,2,Sin dato,0.0,Sin dato CEPALSTAT
239,9,4,5,12,2024-01-06,2024-01-17,43,130.95,Telefono,Viajado,10.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
240,2,17,1,1,2025-03-07,2025-04-02,8,102.6,Web,Viajado,10.0,SIN REGISTRO,Sin observaciones,2025,3,Sin dato,0.0,Sin dato CEPALSTAT
241,6,2,2,8,2025-12-14,2025-12-20,38,136.08,Ventanilla,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor,2025,12,Sin dato,0.0,Sin dato CEPALSTAT
242,5,3,2,2,2023-09-25,2023-10-02,40,119.7,Agente,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,9,Sin dato,0.0,Sin dato CEPALSTAT
243,5,15,2,2,2023-06-18,2023-07-16,18,155.4,Ventanilla,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2023,6,Sin dato,0.0,Sin dato CEPALSTAT
244,6,9,2,8,2024-04-03,2024-04-22,1,119.0,Web,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
245,4,4,1,5,2023-12-05,2023-12-14,46,114.0,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
246,10,14,6,10,2024-12-15,2025-01-02,10,81.0,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2024,12,Sin dato,0.0,Sin dato CEPALSTAT
247,8,20,4,11,2024-01-03,2024-01-09,15,79.8,Telefono,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2024,1,Sin dato,0.0,Sin dato CEPALSTAT
248,11,8,7,4,2025-09-27,2025-10-16,45,45.6,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,9,Sin dato,0.0,Sin dato CEPALSTAT
249,14,1,10,13,2024-05-26,2024-05-31,9,23.18,Ventanilla,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,5,Sin dato,0.0,Sin dato CEPALSTAT
250,6,4,2,8,2023-01-12,2023-02-10,7,109.62,Telefono,Viajado,10.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2023,1,Sin dato,0.0,Sin dato CEPALSTAT
251,4,18,1,5,2025-07-23,2025-08-08,29,108.0,Ventanilla,Cancelado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2025,7,Sin dato,0.0,Sin dato CEPALSTAT
252,8,15,4,11,2023-04-15,2023-04-30,25,59.5,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,4,Sin dato,0.0,Sin dato CEPALSTAT
253,11,1,7,4,2025-02-12,2025-02-24,18,40.8,Agente,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2025,2,Sin dato,0.0,Sin dato CEPALSTAT
254,9,17,5,12,2024-10-26,2024-11-11,8,157.5,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
255,7,3,3,3,2023-02-09,2023-02-18,38,118.8,Agente,Cancelado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,2,Sin dato,0.0,Sin dato CEPALSTAT
256,14,14,10,13,2023-12-22,2024-01-13,40,25.0,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
257,8,14,4,11,2025-06-24,2025-06-27,37,65.1,Agente,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2025,6,Sin dato,0.0,Sin dato CEPALSTAT
258,9,12,5,12,2023-08-05,2023-09-01,28,162.0,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2023,8,Sin dato,0.0,Sin dato CEPALSTAT
259,11,11,7,4,2023-03-31,2023-04-30,35,35.6,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2023,3,Sin dato,0.0,Sin dato CEPALSTAT
260,13,10,8,4,2024-10-25,2024-11-14,14,29.3,Agente,Cancelado,10.0,SIN REGISTRO,Sin observaciones,2024,10,Sin dato,0.0,Sin dato CEPALSTAT
261,14,3,10,13,2024-09-24,2024-10-04,7,19.58,Agente,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2024,9,Sin dato,0.0,Sin dato CEPALSTAT
262,2,3,1,1,2023-02-23,2023-03-06,17,120.96,Agente,Cancelado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2023,2,Sin dato,0.0,Sin dato CEPALSTAT
263,3,15,1,3,2024-04-16,2024-04-28,30,113.4,Telefono,Viajado,10.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2024,4,Sin dato,0.0,Sin dato CEPALSTAT
264,2,4,1,1,2023-12-12,2023-12-21,15,124.8,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2023,12,Sin dato,0.0,Sin dato CEPALSTAT
