id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones,anio_venta,mes_venta
691,6,1,2,8,2024-01-15,2024-01-24,13,134.4,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,1
692,11,3,7,4,2025-12-17,2025-12-21,29,45.6,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2025,12
693,13,11,8,4,2024-01-20,2024-02-13,24,39.9,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,1
694,13,20,8,4,2025-11-03,2025-11-14,37,29.93,Telefono,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,11
695,7,15,3,3,2024-12-02,2024-12-28,31,99.0,Web,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor,2024,12
696,6,16,2,8,2025-08-26,2025-09-09,18,145.6,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2025,8
697,10,1,6,10,2023-02-10,2023-02-23,34,92.7,Telefono,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,2
698,4,11,1,5,2025-02-03,2025-02-15,24,112.8,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2025,2
699,2,8,1,1,2024-09-16,2024-10-05,46,106.8,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2024,9
700,14,7,10,13,2025-07-08,2025-07-21,46,27.25,Agente,Cancelado,0.0,SIN REGISTRO,Sin observaciones,2025,7
701,11,6,7,4,2023-07-01,2023-07-09,5,42.4,Web,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2023,7
702,15,14,11,13,2023-05-26,2023-06-23,9,10.7,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor,2023,5
703,2,1,1,1,2025-05-30,2025-06-01,15,111.6,Telefono,Viajado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2025,5
704,2,13,1,1,2023-07-11,2023-07-30,8,118.8,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2023,7
705,5,3,2,2,2025-10-25,2025-11-08,12,121.8,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2025,10
706,5,13,2,2,2023-11-06,2023-11-11,25,151.2,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2023,11
707,5,15,2,2,2023-08-23,2023-08-31,33,141.4,Web,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2023,8
708,6,10,2,8,2025-12-15,2025-12-28,8,130.2,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,12
709,1,18,1,1,2023-07-19,2023-07-20,15,132.0,Agente,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasajero adulto mayor,2023,7
710,14,16,10,13,2023-10-02,2023-10-26,1,22.25,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2023,10
711,6,10,2,8,2023-03-13,2023-03-31,14,126.0,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2023,3
712,1,17,1,1,2023-01-27,2023-02-20,27,118.8,Web,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2023,1
713,9,6,5,12,2025-05-18,2025-05-30,37,150.0,Web,Cancelado,0.0,MARIA ELENA FLORES,Sin observaciones,2025,5
714,10,5,6,10,2024-08-13,2024-08-31,46,76.5,Ventanilla,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2024,8
715,10,1,6,10,2023-10-17,2023-10-27,41,99.0,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2023,10
716,12,4,7,6,2023-11-06,2023-11-07,5,38.52,Telefono,Cancelado,10.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,11
717,4,11,1,5,2023-04-21,2023-05-13,20,122.4,Ventanilla,Cancelado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2023,4
718,13,6,8,4,2024-04-01,2024-04-13,8,36.05,Web,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2024,4
719,10,8,6,10,2025-01-20,2025-02-09,27,84.24,Ventanilla,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,1
720,10,8,6,10,2025-02-27,2025-03-10,39,78.3,Web,Viajado,0.0,SIN REGISTRO,Sin observaciones,2025,2
721,8,16,4,11,2023-02-27,2023-03-21,43,69.3,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2023,2
722,9,11,5,12,2024-11-04,2024-11-28,25,160.5,Agente,Viajado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2024,11
723,7,4,3,3,2024-03-13,2024-03-15,42,84.15,Telefono,Viajado,10.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2024,3
724,8,17,4,11,2025-10-09,2025-10-17,23,66.5,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2025,10
725,7,3,3,3,2024-02-07,2024-02-10,42,106.92,Ventanilla,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2024,2
726,5,7,2,2,2024-07-30,2024-08-23,3,124.74,Ventanilla,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2024,7
727,3,15,1,3,2025-11-30,2025-12-17,46,129.6,Ventanilla,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2025,11
728,1,8,1,1,2025-08-12,2025-09-03,16,126.0,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2025,8
729,7,20,3,3,2023-09-30,2023-10-30,19,105.93,Web,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2023,9
730,12,16,7,6,2024-10-21,2024-11-04,7,36.0,Web,Cancelado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,10
731,12,4,7,6,2023-02-04,2023-02-06,36,34.56,Ventanilla,Cancelado,10.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2023,2
732,1,3,1,1,2024-04-17,2024-05-07,35,136.8,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2024,4
733,14,15,10,13,2023-10-19,2023-11-07,20,24.25,Telefono,Cancelado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2023,10
734,9,15,5,12,2025-04-23,2025-04-30,28,157.5,Ventanilla,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2025,4
735,7,5,3,3,2023-11-20,2023-12-10,28,118.8,Ventanilla,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2023,11
736,10,3,6,10,2023-04-03,2023-04-21,29,100.8,Telefono,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2023,4
737,5,16,2,2,2025-12-07,2025-12-14,42,119.0,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2025,12
738,1,20,1,1,2023-09-23,2023-10-02,19,120.0,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2023,9
739,3,19,1,3,2025-01-12,2025-01-15,34,122.4,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,1
740,8,1,4,11,2024-03-15,2024-04-03,14,79.1,Web,Viajado,0.0,SIN REGISTRO,Sin observaciones,2024,3
741,7,12,3,3,2023-03-25,2023-04-23,34,95.04,Web,Cancelado,10.0,JUAN CARLOS,Pasaje con equipaje extra,2023,3
742,2,3,1,1,2024-02-28,2024-03-26,28,124.8,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2024,2
743,12,20,7,6,2023-01-02,2023-02-01,2,36.4,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2023,1
744,3,3,1,3,2024-06-25,2024-07-05,18,127.2,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2024,6
745,7,7,3,3,2024-08-24,2024-09-03,21,112.86,Agente,Confirmado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,8
746,13,20,8,4,2023-03-02,2023-03-07,11,36.05,Web,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2023,3
747,5,4,2,2,2023-03-16,2023-03-26,14,109.62,Agente,Viajado,10.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2023,3
748,1,14,1,1,2025-01-13,2025-02-01,18,104.4,Agente,Confirmado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor,2025,1
749,7,12,3,3,2024-05-19,2024-06-13,36,111.87,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2024,5
750,9,13,5,12,2024-11-15,2024-12-10,13,129.0,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,11
751,3,12,1,3,2022-12-28,2023-01-09,1,115.2,Agente,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2022,12
752,5,14,2,2,2024-09-28,2024-10-17,38,147.0,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2024,9
753,11,6,7,4,2024-04-05,2024-04-13,11,38.88,Web,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2024,4
754,2,16,1,1,2023-05-11,2023-05-12,42,118.8,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,5
755,15,18,11,13,2023-06-11,2023-06-19,1,11.4,Agente,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra,2023,6
756,15,20,11,13,2023-03-08,2023-03-17,18,10.2,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2023,3
757,9,2,5,12,2023-10-09,2023-11-02,28,118.8,Web,Cancelado,20.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2023,10
758,7,2,3,3,2025-07-20,2025-07-23,15,123.2,Ventanilla,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,7
759,4,4,1,5,2025-02-12,2025-02-18,9,128.4,Telefono,Cancelado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2025,2
760,11,3,7,4,2024-01-04,2024-01-13,14,42.0,Web,Viajado,0.0,SIN REGISTRO,Pasajero adulto mayor,2024,1
761,6,12,2,8,2025-08-18,2025-09-08,34,126.0,Agente,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2025,8
762,8,4,4,11,2025-05-04,2025-05-24,9,74.2,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2025,5
763,12,14,7,6,2025-07-05,2025-07-28,43,44.0,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor,2025,7
764,7,20,3,3,2023-03-13,2023-03-28,18,105.6,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2023,3
765,14,11,10,13,2023-04-10,2023-05-02,2,23.75,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2023,4
766,13,13,8,4,2023-05-17,2023-05-25,5,32.2,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2023,5
767,15,9,11,13,2024-07-19,2024-08-16,31,9.36,Agente,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2024,7
768,15,7,11,13,2022-12-25,2023-01-08,20,8.7,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2022,12
769,7,7,3,3,2023-06-23,2023-07-04,46,96.03,Agente,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2023,6
770,15,7,11,13,2025-07-08,2025-08-05,14,9.09,Ventanilla,Cancelado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2025,7
771,2,11,1,1,2025-11-13,2025-11-28,3,123.6,Ventanilla,Cancelado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2025,11
772,7,10,3,3,2023-04-14,2023-04-17,33,118.8,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2023,4
773,1,5,1,1,2023-07-14,2023-08-04,31,132.0,Telefono,Cancelado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2023,7
774,1,6,1,1,2025-04-12,2025-04-17,9,120.96,Agente,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2025,4
775,7,15,3,3,2024-09-20,2024-09-29,37,121.0,Ventanilla,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2024,9
776,8,14,4,11,2022-12-29,2023-01-27,11,60.48,Agente,Viajado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2022,12
777,5,15,2,2,2024-01-26,2024-02-08,4,151.2,Telefono,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2024,1
778,6,11,2,8,2024-06-02,2024-06-21,5,114.66,Agente,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,6
779,1,4,1,1,2023-04-25,2023-05-12,30,128.4,Ventanilla,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2023,4
780,6,14,2,8,2024-08-14,2024-08-16,39,119.0,Web,Cancelado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2024,8
781,15,10,11,13,2025-04-29,2025-05-12,46,10.6,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2025,4
782,15,14,11,13,2023-01-06,2023-01-26,36,10.7,Agente,Viajado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2023,1
783,7,8,3,3,2024-02-23,2024-03-06,5,124.3,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2024,2
784,11,20,7,4,2024-06-18,2024-07-01,37,35.28,Telefono,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2024,6
785,8,16,4,11,2024-01-09,2024-01-23,31,56.7,Ventanilla,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2024,1
786,13,7,8,4,2025-10-09,2025-10-14,34,27.09,Web,Cancelado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2025,10
787,8,2,4,11,2023-12-05,2023-12-18,26,70.7,Web,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2023,12
788,10,15,6,10,2023-05-03,2023-05-20,33,88.2,Web,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2023,5
789,9,16,5,12,2025-02-02,2025-03-04,22,142.5,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2025,2
790,2,15,1,1,2024-06-18,2024-07-11,44,126.0,Ventanilla,Cancelado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2024,6
791,14,13,10,13,2024-03-27,2024-04-17,6,22.25,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,3
792,14,8,10,13,2024-12-09,2025-01-01,10,23.25,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2024,12
793,4,13,1,5,2024-01-01,2024-01-20,12,103.2,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,1
794,15,12,11,13,2023-09-23,2023-10-20,32,8.9,Web,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2023,9
795,9,2,5,12,2025-04-26,2025-05-10,45,129.0,Telefono,Viajado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,4
796,4,8,1,5,2022-12-23,2023-01-11,46,124.8,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2022,12
797,4,19,1,5,2024-04-08,2024-04-23,1,103.68,Agente,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2024,4
798,8,18,4,11,2023-06-20,2023-07-10,13,59.5,Agente,Viajado,0.0,JUAN CARLOS,Sin observaciones,2023,6
799,15,15,11,13,2025-08-08,2025-08-18,14,8.46,Web,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor,2025,8
800,13,14,8,4,2024-05-16,2024-05-21,30,32.13,Web,Viajado,10.0,SIN REGISTRO,Pasaje con equipaje extra,2024,5
801,1,6,1,1,2023-03-27,2023-04-25,29,129.6,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,3
802,11,8,7,4,2025-03-15,2025-03-31,17,36.36,Ventanilla,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,3
803,9,8,5,12,2024-10-14,2024-11-13,28,157.5,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2024,10
804,13,10,8,4,2025-05-09,2025-05-31,35,35.0,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,5
805,14,6,10,13,2023-08-04,2023-08-17,15,28.0,Telefono,Cancelado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2023,8
806,9,7,5,12,2023-09-13,2023-10-10,14,151.2,Web,Cancelado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2023,9
807,2,5,1,1,2023-04-13,2023-04-23,35,120.96,Telefono,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2023,4
808,3,5,1,3,2022-12-18,2023-01-07,36,97.2,Ventanilla,Cancelado,10.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2022,12
809,7,13,3,3,2025-01-08,2025-01-11,7,119.9,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2025,1
810,2,12,1,1,2024-11-27,2024-11-28,5,117.6,Agente,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2024,11
811,4,8,1,5,2023-02-09,2023-02-12,25,124.8,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2023,2
812,9,14,5,12,2023-12-03,2023-12-25,29,141.0,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2023,12
813,15,20,11,13,2024-06-15,2024-06-16,42,9.12,Telefono,Viajado,20.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2024,6
814,8,5,4,11,2025-03-11,2025-03-29,35,69.3,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2025,3
815,10,2,6,10,2023-02-12,2023-02-23,2,77.4,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2023,2
816,14,5,10,13,2025-09-20,2025-10-11,27,21.6,Ventanilla,Cancelado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2025,9
817,3,19,1,3,2024-05-06,2024-05-24,4,111.6,Ventanilla,Viajado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2024,5
818,8,4,4,11,2025-10-07,2025-10-13,13,62.3,Ventanilla,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2025,10
819,4,20,1,5,2024-10-17,2024-10-18,14,128.4,Agente,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,10
820,3,18,1,3,2024-08-28,2024-09-08,41,99.36,Telefono,Cancelado,10.0,SIN REGISTRO,Pasajero adulto mayor,2024,8
821,6,1,2,8,2023-02-16,2023-02-23,36,134.4,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,2
822,2,7,1,1,2025-01-13,2025-02-03,30,118.8,Web,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2025,1
823,3,19,1,3,2023-07-03,2023-07-17,27,116.4,Agente,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2023,7
824,4,15,1,5,2025-08-25,2025-09-13,36,112.32,Web,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2025,8
825,5,14,2,2,2024-07-04,2024-08-03,44,131.6,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor,2024,7
826,9,12,5,12,2025-10-28,2025-11-24,19,135.0,Ventanilla,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2025,10
827,2,1,1,1,2024-06-17,2024-06-19,32,108.0,Telefono,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,6
828,15,1,11,13,2024-11-30,2024-12-17,42,8.6,Telefono,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,11
829,5,15,2,2,2023-09-08,2023-09-27,2,123.2,Telefono,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor,2023,9
830,14,2,10,13,2023-02-11,2023-02-27,11,17.0,Agente,Viajado,20.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor,2023,2
831,8,19,4,11,2024-01-09,2024-01-13,24,74.2,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,1
832,3,16,1,3,2024-05-14,2024-05-18,29,106.8,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2024,5
833,13,18,8,4,2024-10-29,2024-11-26,9,29.75,Telefono,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasajero adulto mayor,2024,10
834,13,17,8,4,2023-03-21,2023-03-29,8,31.5,Web,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasajero adulto mayor,2023,3
835,4,10,1,5,2023-03-30,2023-04-21,11,114.48,Web,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2023,3
836,9,6,5,12,2024-12-10,2024-12-12,2,136.35,Web,Viajado,10.0,JUAN CARLOS,Sin observaciones,2024,12
837,7,14,3,3,2025-09-22,2025-10-03,23,104.5,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra,2025,9
838,2,9,1,1,2023-12-25,2024-01-13,14,91.8,Web,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,12
839,11,10,7,4,2025-09-20,2025-10-12,42,30.6,Ventanilla,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2025,9
840,13,3,8,4,2023-09-19,2023-09-23,37,36.05,Telefono,Cancelado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,9
841,4,15,1,5,2024-05-15,2024-05-28,14,129.6,Ventanilla,Cancelado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2024,5
842,6,10,2,8,2024-12-19,2025-01-03,34,107.1,Web,Cancelado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2024,12
843,12,5,7,6,2024-09-17,2024-10-15,29,40.68,Telefono,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2024,9
844,5,1,2,2,2024-05-17,2024-06-05,2,126.0,Ventanilla,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,5
845,7,5,3,3,2023-02-28,2023-03-30,18,103.95,Ventanilla,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2023,2
846,15,4,11,13,2024-01-24,2024-02-20,23,10.3,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2024,1
847,10,12,6,10,2024-02-03,2024-02-17,3,80.19,Web,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2024,2
848,15,3,11,13,2025-06-07,2025-06-19,9,8.28,Agente,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2025,6
849,12,18,7,6,2025-09-17,2025-09-26,33,32.4,Ventanilla,Viajado,10.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2025,9
850,12,15,7,6,2024-05-24,2024-06-13,29,35.2,Agente,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor,2024,5
851,1,10,1,1,2023-09-24,2023-10-18,21,121.2,Web,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2023,9
852,12,2,7,6,2025-11-16,2025-11-27,14,37.8,Telefono,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,11
853,1,3,1,1,2024-02-21,2024-03-12,27,101.52,Ventanilla,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2024,2
854,13,9,8,4,2023-04-21,2023-05-09,8,38.15,Ventanilla,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,4
855,15,2,11,13,2023-02-12,2023-02-19,17,10.6,Web,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2023,2
856,3,14,1,3,2025-03-27,2025-04-07,37,121.2,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2025,3
857,12,1,7,6,2024-04-21,2024-05-10,27,31.68,Ventanilla,Viajado,20.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,4
858,6,1,2,8,2025-07-30,2025-08-08,46,147.0,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2025,7
859,10,19,6,10,2023-10-31,2023-11-05,17,96.3,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2023,10
860,13,7,8,4,2023-09-10,2023-09-29,14,30.56,Ventanilla,Viajado,10.0,SIN REGISTRO,Sin observaciones,2023,9
861,6,6,2,8,2023-01-05,2023-01-09,4,119.7,Telefono,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,1
862,14,1,10,13,2024-07-21,2024-08-08,7,22.75,Telefono,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2024,7
