id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones,anio_venta,mes_venta
691,14,7,10,13,2023-06-20,2023-07-04,30,21.5,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2023,6
692,7,12,3,3,2025-06-01,2025-06-07,34,90.09,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2025,6
693,10,17,6,10,2024-02-02,2024-02-13,16,81.9,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2024,2
694,3,14,1,3,2025-09-04,2025-09-06,41,118.8,Telefono,Viajado,10.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2025,9
695,9,6,5,12,2025-03-11,2025-03-12,10,120.15,Web,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2025,3
696,8,11,4,11,2023-09-03,2023-09-15,44,70.0,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2023,9
697,8,13,4,11,2023-02-25,2023-03-04,28,68.6,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2023,2
698,3,9,1,3,2023-12-28,2024-01-12,42,132.0,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,12
699,3,18,1,3,2025-03-30,2025-04-07,32,111.6,Ventanilla,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Pasaje con equipaje extra,2025,3
700,14,19,10,13,2023-10-30,2023-11-10,34,21.6,Agente,Viajado,10.0,SIN REGISTRO,Sin observaciones,2023,10
701,7,6,3,3,2024-08-28,2024-09-15,32,106.7,Web,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2024,8
702,11,14,7,4,2024-09-21,2024-09-29,37,35.6,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2024,9
703,3,15,1,3,2025-04-01,2025-04-30,46,136.8,Telefono,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,4
704,5,13,2,2,2023-11-27,2023-11-30,4,124.6,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2023,11
705,1,3,1,1,2024-03-24,2024-04-23,4,114.0,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2024,3
706,10,16,6,10,2023-10-27,2023-11-15,21,88.2,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,10
707,6,6,2,8,2023-01-06,2023-01-23,11,137.2,Agente,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,1
708,11,13,7,4,2025-01-28,2025-02-07,2,40.8,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2025,1
709,12,16,7,6,2022-12-29,2023-01-07,5,40.8,Ventanilla,Cancelado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2022,12
710,12,4,7,6,2024-12-13,2024-12-30,41,39.6,Agente,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2024,12
711,4,3,1,5,2025-10-17,2025-10-22,41,104.76,Web,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2025,10
712,11,9,7,4,2024-10-10,2024-10-20,12,34.92,Web,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2024,10
713,5,13,2,2,2023-09-17,2023-10-14,28,151.2,Web,Viajado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2023,9
714,10,9,6,10,2023-05-24,2023-06-15,3,92.7,Agente,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,5
715,9,18,5,12,2025-06-14,2025-06-19,11,130.95,Web,Viajado,10.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2025,6
716,9,1,5,12,2025-09-13,2025-09-16,37,166.5,Ventanilla,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2025,9
717,2,8,1,1,2023-10-01,2023-10-06,1,122.4,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2023,10
718,6,5,2,8,2024-05-16,2024-06-14,18,119.7,Agente,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2024,5
719,1,12,1,1,2024-01-13,2024-01-21,42,136.8,Ventanilla,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2024,1
720,12,2,7,6,2023-11-30,2023-12-13,23,45.6,Telefono,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,11
721,4,17,1,5,2024-05-14,2024-05-16,25,102.6,Agente,Viajado,10.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2024,5
722,11,17,7,4,2024-06-07,2024-06-30,23,45.6,Ventanilla,Viajado,0.0,JUAN CARLOS,Sin observaciones,2024,6
723,7,7,3,3,2023-06-22,2023-07-14,42,121.0,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2023,6
724,3,2,1,3,2025-01-18,2025-02-07,20,128.4,Agente,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,1
725,2,3,1,1,2024-04-01,2024-04-08,28,112.8,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2024,4
726,15,7,11,13,2024-07-02,2024-07-26,40,8.8,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2024,7
727,14,8,10,13,2025-07-02,2025-08-01,16,25.0,Telefono,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,7
728,12,15,7,6,2024-09-25,2024-10-19,16,39.6,Telefono,Cancelado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasajero adulto mayor,2024,9
729,10,11,6,10,2023-01-22,2023-02-15,19,94.5,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2023,1
730,1,2,1,1,2025-01-11,2025-01-31,44,118.8,Agente,Viajado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,1
731,14,16,10,13,2025-06-13,2025-07-11,16,22.5,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2025,6
732,11,2,7,4,2023-04-20,2023-05-16,19,35.28,Web,Viajado,10.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2023,4
733,3,8,1,3,2024-09-26,2024-09-29,5,111.6,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2024,9
734,1,8,1,1,2025-11-28,2025-12-22,26,127.2,Agente,Cancelado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,11
735,11,18,7,4,2024-12-31,2025-01-14,25,35.6,Web,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Sin observaciones,2024,12
736,7,9,3,3,2024-10-11,2024-10-31,46,79.2,Telefono,Cancelado,20.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,10
737,4,2,1,5,2023-07-26,2023-08-15,2,108.48,Agente,Viajado,20.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor,2023,7
738,8,19,4,11,2024-12-30,2025-01-06,22,63.7,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2024,12
739,2,5,1,1,2025-12-19,2025-12-27,28,103.2,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,12
740,15,17,11,13,2025-02-19,2025-02-27,46,9.9,Ventanilla,Viajado,10.0,SIN REGISTRO,Sin observaciones,2025,2
741,11,4,7,4,2025-04-26,2025-05-12,38,35.6,Telefono,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2025,4
742,7,1,3,3,2023-01-14,2023-01-21,13,97.9,Ventanilla,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,1
743,3,4,1,3,2023-10-19,2023-10-26,41,135.6,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,10
744,11,4,7,4,2025-09-23,2025-10-15,19,39.6,Ventanilla,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2025,9
745,7,5,3,3,2024-04-28,2024-05-09,37,101.2,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2024,4
746,2,4,1,1,2025-06-29,2025-07-20,39,112.8,Agente,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2025,6
747,11,10,7,4,2024-01-19,2024-01-30,16,39.6,Web,Cancelado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2024,1
748,4,6,1,5,2024-11-11,2024-11-25,31,133.2,Agente,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2024,11
749,12,8,7,6,2025-07-02,2025-07-12,38,43.2,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,7
750,2,16,1,1,2024-12-11,2024-12-14,32,97.2,Ventanilla,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2024,12
751,8,3,4,11,2024-05-13,2024-05-18,19,68.04,Telefono,Cancelado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2024,5
752,9,8,5,12,2023-08-11,2023-08-25,11,130.5,Telefono,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2023,8
753,3,9,1,3,2025-07-22,2025-08-17,31,134.4,Ventanilla,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,7
754,1,9,1,1,2023-11-16,2023-11-24,19,96.12,Agente,Cancelado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2023,11
755,12,9,7,6,2025-11-05,2025-11-14,7,38.8,Ventanilla,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2025,11
756,2,20,1,1,2023-09-12,2023-09-20,22,98.28,Agente,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2023,9
757,2,16,1,1,2023-01-24,2023-01-29,34,112.8,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2023,1
758,11,16,7,4,2023-01-06,2023-01-14,42,34.8,Ventanilla,Cancelado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2023,1
759,1,11,1,1,2024-08-11,2024-09-09,3,103.68,Ventanilla,Viajado,10.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,8
760,11,1,7,4,2023-05-28,2023-06-11,6,39.6,Agente,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,5
761,5,18,2,2,2024-07-07,2024-07-17,33,110.88,Ventanilla,Viajado,10.0,SILVIA ROSARIO MONTA?O PEREZ,Pasajero adulto mayor,2024,7
762,9,11,5,12,2024-07-15,2024-08-14,17,134.4,Ventanilla,Cancelado,20.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,7
763,4,15,1,5,2023-06-03,2023-06-04,27,115.2,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,6
764,10,17,6,10,2025-02-15,2025-03-17,19,102.6,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2025,2
765,7,14,3,3,2023-02-22,2023-03-06,39,113.3,Web,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2023,2
766,1,15,1,1,2024-04-21,2024-05-01,32,112.8,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2024,4
767,15,15,11,13,2024-08-28,2024-09-11,38,9.0,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2024,8
768,13,14,8,4,2024-01-11,2024-02-03,3,33.6,Web,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasajero adulto mayor,2024,1
769,4,6,1,5,2023-06-20,2023-07-18,35,103.2,Web,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,6
770,6,15,2,8,2025-09-21,2025-10-10,20,143.64,Ventanilla,Viajado,10.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2025,9
771,14,16,10,13,2023-04-07,2023-05-07,34,21.6,Web,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,4
772,9,20,5,12,2024-09-19,2024-10-09,40,169.5,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2024,9
773,1,12,1,1,2023-01-27,2023-02-11,3,95.04,Web,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2023,1
774,15,4,11,13,2023-11-25,2023-12-10,37,11.0,Telefono,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,11
775,9,19,5,12,2025-09-21,2025-10-08,22,102.0,Telefono,Viajado,20.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,9
776,13,20,8,4,2024-06-11,2024-06-19,3,33.95,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,6
777,5,12,2,2,2023-07-13,2023-08-06,18,149.8,Agente,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2023,7
778,10,19,6,10,2024-07-16,2024-08-09,18,84.6,Telefono,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2024,7
779,5,15,2,2,2023-10-14,2023-10-23,27,138.6,Telefono,Cancelado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2023,10
780,5,19,2,2,2023-12-28,2024-01-03,4,156.8,Agente,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,12
781,14,6,10,13,2023-07-13,2023-07-25,33,26.5,Ventanilla,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2023,7
782,4,14,1,5,2025-10-03,2025-10-13,42,116.4,Ventanilla,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2025,10
783,11,19,7,4,2023-02-04,2023-02-13,27,38.16,Agente,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2023,2
784,5,2,2,2,2024-10-30,2024-11-11,7,123.2,Agente,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor,2024,10
785,8,11,4,11,2025-10-07,2025-10-09,18,74.9,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2025,10
786,1,5,1,1,2025-09-02,2025-09-19,35,132.0,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,9
787,10,20,6,10,2024-08-06,2024-08-31,34,79.38,Agente,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,8
788,1,10,1,1,2025-08-06,2025-09-01,25,106.8,Ventanilla,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2025,8
789,2,8,1,1,2025-10-11,2025-10-17,1,104.76,Telefono,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,10
790,14,20,10,13,2024-03-16,2024-04-01,20,21.75,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2024,3
791,14,20,10,13,2025-03-01,2025-03-09,12,25.25,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,3
792,13,16,8,4,2023-10-25,2023-10-26,2,35.7,Ventanilla,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,10
793,3,10,1,3,2025-01-09,2025-01-19,23,114.0,Ventanilla,Confirmado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,1
794,13,12,8,4,2024-09-03,2024-10-03,41,35.0,Ventanilla,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2024,9
795,15,20,11,13,2025-01-31,2025-02-14,33,9.7,Web,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,1
796,4,12,1,5,2025-01-21,2025-02-17,46,105.6,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2025,1
797,7,10,3,3,2025-03-08,2025-04-01,3,112.86,Agente,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,3
798,10,16,6,10,2022-12-11,2023-01-07,14,79.2,Telefono,Cancelado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2022,12
799,15,10,11,13,2024-12-09,2025-01-01,42,8.8,Ventanilla,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2024,12
800,3,1,1,3,2024-11-29,2024-12-06,32,115.2,Web,Viajado,0.0,SIN REGISTRO,Sin observaciones,2024,11
801,12,20,7,6,2024-07-21,2024-08-13,19,38.4,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2024,7
802,1,14,1,1,2023-09-13,2023-09-18,30,134.4,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2023,9
803,7,10,3,3,2025-07-29,2025-07-30,28,121.0,Ventanilla,Cancelado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2025,7
804,15,20,11,13,2025-06-12,2025-06-13,36,9.63,Web,Cancelado,10.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,6
805,11,15,7,4,2025-06-10,2025-06-17,13,32.04,Telefono,Viajado,10.0,MARIA ELENA FLORES,Sin observaciones,2025,6
806,4,5,1,5,2022-12-29,2023-01-09,14,108.0,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2022,12
807,4,14,1,5,2023-08-11,2023-08-27,7,132.0,Agente,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasajero adulto mayor,2023,8
808,15,19,11,13,2025-01-16,2025-01-24,35,10.6,Agente,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,1
809,10,2,6,10,2025-07-25,2025-08-09,4,73.71,Telefono,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,7
810,11,8,7,4,2025-03-25,2025-03-26,2,41.6,Telefono,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2025,3
811,8,5,4,11,2024-05-10,2024-05-21,14,65.1,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2024,5
812,11,11,7,4,2025-10-08,2025-10-31,1,36.0,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2025,10
813,2,20,1,1,2023-04-24,2023-05-18,27,118.8,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2023,4
814,14,17,10,13,2024-07-25,2024-08-08,27,23.5,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2024,7
815,3,13,1,3,2024-10-30,2024-11-16,41,97.2,Telefono,Cancelado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,10
816,9,12,5,12,2023-05-13,2023-05-18,35,135.0,Telefono,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2023,5
817,10,6,6,10,2024-04-08,2024-05-07,25,82.8,Telefono,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2024,4
818,1,1,1,1,2025-11-30,2025-12-05,8,108.0,Web,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2025,11
819,10,11,6,10,2025-02-21,2025-03-20,42,79.38,Agente,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2025,2
820,4,18,1,5,2024-08-08,2024-08-09,18,124.8,Agente,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2024,8
821,3,17,1,3,2023-02-22,2023-03-02,38,91.8,Ventanilla,Confirmado,10.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2023,2
822,3,1,1,3,2025-09-07,2025-10-03,5,128.4,Web,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2025,9
823,7,12,3,3,2025-03-08,2025-03-29,44,99.44,Ventanilla,Viajado,20.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2025,3
824,11,20,7,4,2023-05-24,2023-06-20,46,38.0,Ventanilla,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2023,5
825,2,15,1,1,2025-03-02,2025-03-25,22,105.6,Telefono,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2025,3
826,3,8,1,3,2024-12-13,2025-01-07,45,136.8,Ventanilla,Cancelado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2024,12
827,7,8,3,3,2025-03-09,2025-03-17,22,97.9,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2025,3
828,13,15,8,4,2023-07-16,2023-08-15,16,35.0,Telefono,Cancelado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2023,7
829,4,15,1,5,2023-12-19,2024-01-02,13,123.6,Telefono,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2023,12
830,6,11,2,8,2023-10-02,2023-10-30,6,142.8,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2023,10
831,10,14,6,10,2023-04-07,2023-04-28,16,91.8,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasajero adulto mayor,2023,4
832,4,16,1,5,2022-12-21,2023-01-02,35,135.6,Agente,Cancelado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2022,12
833,4,16,1,5,2025-12-23,2025-12-29,21,109.2,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2025,12
834,8,16,4,11,2025-03-26,2025-04-13,37,74.9,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2025,3
835,14,8,10,13,2023-11-03,2023-11-25,7,26.75,Telefono,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2023,11
836,5,16,2,2,2024-07-14,2024-07-19,16,141.4,Web,Viajado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2024,7
837,10,15,6,10,2025-11-24,2025-12-10,2,82.62,Ventanilla,Viajado,10.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2025,11
838,5,14,2,2,2024-03-05,2024-03-23,43,107.1,Web,Cancelado,10.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2024,3
839,1,6,1,1,2025-11-22,2025-12-17,29,109.2,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2025,11
840,8,10,4,11,2023-09-16,2023-09-18,32,69.93,Web,Viajado,10.0,SIN REGISTRO,Sin observaciones,2023,9
841,1,9,1,1,2025-05-04,2025-05-18,40,129.6,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,5
842,12,7,7,6,2023-02-16,2023-03-08,21,44.8,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2023,2
843,1,19,1,1,2025-10-25,2025-11-02,18,104.4,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2025,10
844,12,19,7,6,2024-04-02,2024-04-25,5,45.2,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2024,4
845,6,3,2,8,2024-02-21,2024-02-28,5,134.4,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2024,2
846,12,11,7,6,2023-10-28,2023-10-29,8,30.96,Ventanilla,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2023,10
847,3,19,1,3,2023-01-12,2023-01-30,45,123.6,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2023,1
848,12,1,7,6,2024-12-10,2024-12-24,1,45.6,Web,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,12
849,6,5,2,8,2023-05-11,2023-05-18,39,116.48,Agente,Viajado,20.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2023,5
850,8,3,4,11,2024-12-03,2024-12-16,15,59.85,Ventanilla,Cancelado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2024,12
851,2,19,1,1,2023-05-15,2023-05-26,21,128.4,Ventanilla,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2023,5
852,8,1,4,11,2025-01-07,2025-01-29,14,67.9,Ventanilla,Confirmado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2025,1
853,8,16,4,11,2023-04-08,2023-04-15,38,67.41,Web,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,4
854,4,14,1,5,2023-12-06,2023-12-22,5,106.92,Web,Cancelado,10.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasajero adulto mayor,2023,12
855,3,19,1,3,2025-02-03,2025-02-13,13,111.6,Agente,Cancelado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2025,2
856,12,16,7,6,2023-11-22,2023-12-19,2,33.84,Web,Cancelado,10.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,11
857,15,14,11,13,2023-03-11,2023-03-26,18,8.55,Telefono,Viajado,10.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasajero adulto mayor,2023,3
858,2,16,1,1,2023-08-12,2023-08-30,18,130.8,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor,2023,8
859,8,2,4,11,2024-02-22,2024-03-04,45,72.1,Ventanilla,Viajado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2024,2
860,11,15,7,4,2023-08-16,2023-09-07,1,34.2,Agente,Viajado,10.0,SIN REGISTRO,Sin observaciones,2023,8
861,15,10,11,13,2023-04-23,2023-05-22,13,9.09,Telefono,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2023,4
862,5,10,2,2,2024-01-20,2024-02-06,46,152.6,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2024,1
