id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones
763,12,14,7,6,2025-07-05,2025-07-28,43,44.0,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor
764,7,20,3,3,2023-03-13,2023-03-28,18,105.6,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra
765,14,11,10,13,2023-04-10,2023-05-02,2,23.75,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,
766,13,13,8,4,2023-05-17,2023-05-25,5,32.2,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor
767,15,9,11,13,2024-07-19,2024-08-16,31,9.36,Agente,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra
768,15,7,11,13,2022-12-25,2023-01-08,20,8.7,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor
769,7,7,3,3,2023-06-23,2023-07-04,46,96.03,Agente,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor
770,15,7,11,13,2025-07-08,2025-08-05,14,9.09,Ventanilla,Cancelado,10.0,MIGUEL ANGEL QUISPE MAMANI,
771,2,11,1,1,2025-11-13,2025-11-28,3,123.6,Ventanilla,Cancelado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones
772,7,10,3,3,2023-04-14,2023-04-17,33,118.8,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra
773,1,5,1,1,2023-07-14,2023-08-04,31,132.0,Telefono,Cancelado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor
774,1,6,1,1,2025-04-12,2025-04-17,9,120.96,Agente,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra
775,7,15,3,3,2024-09-20,2024-09-29,37,121.0,Ventanilla,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,
776,8,14,4,11,2022-12-29,2023-01-27,11,60.48,Agente,Viajado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,
777,5,15,2,2,2024-01-26,2024-02-08,4,151.2,Telefono,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones
778,6,11,2,8,2024-06-02,2024-06-21,5,114.66,Agente,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones
779,1,4,1,1,2023-04-25,2023-05-12,30,128.4,Ventanilla,Viajado,0.0,  JUAN   carlos  ,Pasajero adulto mayor
780,6,14,2,8,2024-08-14,2024-08-16,39,119.0,Web,Cancelado,0.0,,Pasaje con equipaje extra
781,15,10,11,13,2025-04-29,2025-05-12,46,10.6,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra
782,15,14,11,13,2023-01-06,2023-01-26,36,10.7,Agente,Viajado,0.0,mARIA eLENA fLoReS,Pasajero adulto mayor
783,7,8,3,3,2024-02-23,2024-03-06,5,124.3,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,
784,11,20,7,4,2024-06-18,2024-07-01,37,35.28,Telefono,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor
785,8,16,4,11,2024-01-09,2024-01-23,31,56.7,Ventanilla,Viajado,10.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor
786,13,7,8,4,2025-10-09,2025-10-14,34,27.09,Web,Cancelado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra
787,8,2,4,11,2023-12-05,2023-12-18,26,70.7,Web,Cancelado,0.0,MARIA ELENA FLORES TARQUI,
788,10,15,6,10,2023-05-03,2023-05-20,33,88.2,Web,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones
789,9,16,5,12,2025-02-02,2025-03-04,22,142.5,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,
790,2,15,1,1,2024-06-18,2024-07-11,44,126.0,Ventanilla,Cancelado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,
791,14,13,10,13,2024-03-27,2024-04-17,6,22.25,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra
792,14,8,10,13,2024-12-09,2025-01-01,10,23.25,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra
793,4,13,1,5,2024-01-01,2024-01-20,12,103.2,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra
794,15,12,11,13,2023-09-23,2023-10-20,32,8.9,Web,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,
795,9,2,5,12,2025-04-26,2025-05-10,45,129.0,Telefono,Viajado,0.0,MARIA ELENA FLORES TARQUI,
796,4,8,1,5,2022-12-23,2023-01-11,46,124.8,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,
797,4,19,1,5,2024-04-08,2024-04-23,1,103.68,Agente,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor
798,8,18,4,11,2023-06-20,2023-07-10,13,59.5,Agente,Viajado,0.0,  JUAN   carlos  ,
799,15,15,11,13,2025-08-08,2025-08-18,14,8.46,Web,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor
800,13,14,8,4,2024-05-16,2024-05-21,30,32.13,Web,Viajado,10.0,,Pasaje con equipaje extra
801,1,6,1,1,2023-03-27,2023-04-25,29,129.6,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra
802,11,8,7,4,2025-03-15,2025-03-31,17,36.36,Ventanilla,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,
803,9,8,5,12,2024-10-14,2024-11-13,28,157.5,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,
804,13,10,8,4,2025-05-09,2025-05-31,35,35.0,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,
805,14,6,10,13,2023-08-04,2023-08-17,15,28.0,Telefono,Cancelado,0.0,mARIA eLENA fLoReS,Pasaje con equipaje extra
806,9,7,5,12,2023-09-13,2023-10-10,14,151.2,Web,Cancelado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra
807,2,5,1,1,2023-04-13,2023-04-23,35,120.96,Telefono,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,
808,3,5,1,3,2022-12-18,2023-01-07,36,97.2,Ventanilla,Cancelado,10.0,CARLOS ALBERTO VARGAS TORREZ,
809,7,13,3,3,2025-01-08,2025-01-11,7,119.9,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,
810,2,12,1,1,2024-11-27,2024-11-28,5,117.6,Agente,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra
811,4,8,1,5,2023-02-09,2023-02-12,25,124.8,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra
812,9,14,5,12,2023-12-03,2023-12-25,29,141.0,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,
813,15,20,11,13,2024-06-15,2024-06-16,42,9.12,Telefono,Viajado,20.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra
814,8,5,4,11,2025-03-11,2025-03-29,35,69.3,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,
815,10,2,6,10,2023-02-12,2023-02-23,2,77.4,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra
816,14,5,10,13,2025-09-20,2025-10-11,27,21.6,Ventanilla,Cancelado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor
817,3,19,1,3,2024-05-06,2024-05-24,4,111.6,Ventanilla,Viajado,0.0,  JUAN   carlos  ,Pasaje con equipaje extra
818,8,4,4,11,2025-10-07,2025-10-13,13,62.3,Ventanilla,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor
819,4,20,1,5,2024-10-17,2024-10-18,14,128.4,Agente,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones
820,3,18,1,3,2024-08-28,2024-09-08,41,99.36,Telefono,Cancelado,10.0,,Pasajero adulto mayor
821,6,1,2,8,2023-02-16,2023-02-23,36,134.4,Agente,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
822,2,7,1,1,2025-01-13,2025-02-03,30,118.8,Web,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra
823,3,19,1,3,2023-07-03,2023-07-17,27,116.4,Agente,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra
824,4,15,1,5,2025-08-25,2025-09-13,36,112.32,Web,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra
825,5,14,2,2,2024-07-04,2024-08-03,44,131.6,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor
826,9,12,5,12,2025-10-28,2025-11-24,19,135.0,Ventanilla,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra
827,2,1,1,1,2024-06-17,2024-06-19,32,108.0,Telefono,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,
828,15,1,11,13,2024-11-30,2024-12-17,42,8.6,Telefono,Viajado,0.0,mARIA eLENA fLoReS,Pasaje con equipaje extra
829,5,15,2,2,2023-09-08,2023-09-27,2,123.2,Telefono,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor
830,14,2,10,13,2023-02-11,2023-02-27,11,17.0,Agente,Viajado,20.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor
831,8,19,4,11,2024-01-09,2024-01-13,24,74.2,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra
832,3,16,1,3,2024-05-14,2024-05-18,29,106.8,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,
833,13,18,8,4,2024-10-29,2024-11-26,9,29.75,Telefono,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasajero adulto mayor
834,13,17,8,4,2023-03-21,2023-03-29,8,31.5,Web,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasajero adulto mayor
835,4,10,1,5,2023-03-30,2023-04-21,11,114.48,Web,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra
836,9,6,5,12,2024-12-10,2024-12-12,2,136.35,Web,Viajado,10.0,  JUAN   carlos  ,Sin observaciones
837,7,14,3,3,2025-09-22,2025-10-03,23,104.5,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra
838,2,9,1,1,2023-12-25,2024-01-13,14,91.8,Web,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra
839,11,10,7,4,2025-09-20,2025-10-12,42,30.6,Ventanilla,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor
840,13,3,8,4,2023-09-19,2023-09-23,37,36.05,Telefono,Cancelado,0.0,,Pasaje con equipaje extra
841,4,15,1,5,2024-05-15,2024-05-28,14,129.6,Ventanilla,Cancelado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra
842,6,10,2,8,2024-12-19,2025-01-03,34,107.1,Web,Cancelado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,
843,12,5,7,6,2024-09-17,2024-10-15,29,40.68,Telefono,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,
844,5,1,2,2,2024-05-17,2024-06-05,2,126.0,Ventanilla,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
845,7,5,3,3,2023-02-28,2023-03-30,18,103.95,Ventanilla,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor
846,15,4,11,13,2024-01-24,2024-02-20,23,10.3,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,
847,10,12,6,10,2024-02-03,2024-02-17,3,80.19,Web,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra
848,15,3,11,13,2025-06-07,2025-06-19,9,8.28,Agente,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra
849,12,18,7,6,2025-09-17,2025-09-26,33,32.4,Ventanilla,Viajado,10.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones
850,12,15,7,6,2024-05-24,2024-06-13,29,35.2,Agente,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor
851,1,10,1,1,2023-09-24,2023-10-18,21,121.2,Web,Viajado,0.0,mARIA eLENA fLoReS,
852,12,2,7,6,2025-11-16,2025-11-27,14,37.8,Telefono,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra
853,1,3,1,1,2024-02-21,2024-03-12,27,101.52,Ventanilla,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,
854,13,9,8,4,2023-04-21,2023-05-09,8,38.15,Ventanilla,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra
855,15,2,11,13,2023-02-12,2023-02-19,17,10.6,Web,Viajado,0.0,  JUAN   carlos  ,Pasajero adulto mayor
856,3,14,1,3,2025-03-27,2025-04-07,37,121.2,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,
857,12,1,7,6,2024-04-21,2024-05-10,27,31.68,Ventanilla,Viajado,20.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
858,6,1,2,8,2025-07-30,2025-08-08,46,147.0,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor
859,10,19,6,10,2023-10-31,2023-11-05,17,96.3,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,
860,13,7,8,4,2023-09-10,2023-09-29,14,30.56,Ventanilla,Viajado,10.0,,Sin observaciones
861,6,6,2,8,2023-01-05,2023-01-09,4,119.7,Telefono,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra
862,14,1,10,13,2024-07-21,2024-08-08,7,22.75,Telefono,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor
863,6,16,2,8,2025-01-27,2025-02-12,24,142.8,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones
864,8,8,4,11,2025-03-25,2025-04-19,17,74.9,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones
865,2,13,1,1,2023-12-14,2023-12-30,37,115.2,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor
866,8,11,4,11,2023-09-21,2023-10-18,18,56.7,Agente,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor
867,1,9,1,1,2025-04-20,2025-04-23,36,98.28,Web,Cancelado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor
868,2,12,1,1,2025-12-26,2025-12-31,37,97.2,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,
869,6,13,2,8,2024-11-27,2024-12-23,46,149.8,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra
870,14,7,10,13,2023-05-19,2023-06-15,35,20.03,Telefono,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,
871,8,10,4,11,2024-09-07,2024-09-25,25,70.56,Agente,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra
872,2,1,1,1,2023-10-14,2023-10-30,21,126.0,Telefono,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
873,6,14,2,8,2025-05-09,2025-05-28,32,143.64,Agente,Viajado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra
874,12,18,7,6,2023-06-06,2023-06-25,2,32.76,Telefono,Cancelado,10.0,  JUAN   carlos  ,Pasajero adulto mayor
875,8,11,4,11,2025-05-22,2025-06-15,3,65.52,Telefono,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra
876,9,7,5,12,2024-08-21,2024-09-02,20,117.45,Telefono,Confirmado,10.0,MIGUEL ANGEL QUISPE MAMANI,
877,1,9,1,1,2023-07-13,2023-08-03,30,122.4,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,
878,11,6,7,4,2023-11-03,2023-11-28,4,36.36,Web,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor
879,6,15,2,8,2024-06-03,2024-06-29,1,137.34,Ventanilla,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor
880,10,13,6,10,2023-02-13,2023-03-10,20,85.05,Agente,Viajado,10.0,,Pasaje con equipaje extra
881,8,13,4,11,2024-05-16,2024-05-30,27,69.3,Ventanilla,Cancelado,0.0,FERNANDO JOSE AGUILAR SALINAS,
882,4,4,1,5,2025-10-25,2025-10-28,43,121.2,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor
883,3,10,1,3,2025-01-05,2025-01-18,10,118.8,Ventanilla,Viajado,10.0,GLORIA BEATRIZ ARCE VILLANUEVA,
884,12,2,7,6,2025-09-22,2025-10-20,44,38.8,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra
885,8,19,4,11,2025-11-23,2025-12-23,38,61.6,Ventanilla,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,
886,2,10,1,1,2024-02-06,2024-02-10,37,121.2,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra
887,13,4,8,4,2023-11-23,2023-11-30,26,39.2,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,
888,12,9,7,6,2024-06-23,2024-07-07,12,36.0,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,
889,11,12,7,4,2023-12-02,2023-12-15,16,36.48,Web,Viajado,20.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra
890,5,16,2,2,2025-02-22,2025-03-05,46,142.8,Web,Cancelado,0.0,MONICA CECILIA CASTRO PONCE,Pasajero adulto mayor
891,2,13,1,1,2024-01-15,2024-01-31,10,136.8,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra
892,6,11,2,8,2025-12-07,2025-12-30,2,149.8,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,
893,15,12,11,13,2023-09-03,2023-09-14,23,8.46,Ventanilla,Viajado,10.0,  JUAN   carlos  ,
894,1,14,1,1,2023-07-31,2023-08-14,37,81.6,Agente,Viajado,20.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones
895,1,7,1,1,2024-02-06,2024-02-21,38,108.0,Agente,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor
896,10,8,6,10,2025-08-29,2025-09-13,13,87.48,Web,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra
897,9,8,5,12,2024-08-29,2024-09-27,38,111.6,Ventanilla,Viajado,20.0,mARIA eLENA fLoReS,
898,10,13,6,10,2025-11-25,2025-12-04,6,88.2,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra
899,12,16,7,6,2024-02-21,2024-02-29,16,43.2,Ventanilla,Cancelado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra
900,5,4,2,2,2024-01-01,2024-01-16,40,121.8,Telefono,Viajado,0.0,,
901,9,15,5,12,2024-09-11,2024-09-28,7,165.0,Web,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor
902,4,11,1,5,2024-02-03,2024-02-08,38,123.12,Telefono,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,
903,14,4,10,13,2023-03-24,2023-04-23,34,22.5,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,
904,13,11,8,4,2025-09-17,2025-10-03,7,29.61,Web,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones
905,15,18,11,13,2024-11-30,2024-12-11,7,9.2,Ventanilla,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra
906,3,17,1,3,2025-06-03,2025-06-09,34,126.0,Agente,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra
907,3,18,1,3,2023-08-20,2023-09-02,22,130.8,Ventanilla,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,
908,6,18,2,8,2024-09-21,2024-10-16,20,138.6,Web,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,
909,3,12,1,3,2024-03-30,2024-04-07,13,114.0,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,
910,6,10,2,8,2024-06-06,2024-06-27,11,131.6,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,
911,5,20,2,2,2024-05-31,2024-06-24,39,133.0,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra
912,4,16,1,5,2023-01-06,2023-01-28,12,105.6,Telefono,Cancelado,0.0,  JUAN   carlos  ,Pasaje con equipaje extra
913,14,17,10,13,2023-05-25,2023-06-02,11,28.5,Web,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra
914,7,11,3,3,2024-12-04,2024-12-25,28,125.4,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,
915,2,9,1,1,2024-04-06,2024-04-23,9,103.2,Agente,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra
916,4,6,1,5,2023-08-02,2023-08-10,43,135.6,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,
917,15,19,11,13,2024-02-16,2024-02-17,14,10.5,Ventanilla,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra
918,4,20,1,5,2024-09-24,2024-10-06,31,109.08,Web,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra
919,1,14,1,1,2025-01-18,2025-02-11,25,129.6,Ventanilla,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones
920,14,18,10,13,2025-07-01,2025-07-24,9,24.0,Web,Viajado,0.0,,Pasaje con equipaje extra
921,10,15,6,10,2024-06-22,2024-07-05,23,80.19,Ventanilla,Viajado,10.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor
922,9,18,5,12,2024-12-28,2025-01-10,31,129.6,Ventanilla,Viajado,10.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra
923,3,15,1,3,2024-02-13,2024-03-14,8,132.0,Agente,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor
924,1,9,1,1,2025-03-30,2025-03-31,28,98.28,Telefono,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor
925,8,12,4,11,2023-07-20,2023-08-05,8,69.3,Agente,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor
926,10,20,6,10,2024-08-15,2024-08-17,13,77.76,Ventanilla,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra
927,11,14,7,4,2023-03-18,2023-04-01,39,38.8,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,
928,14,19,10,13,2025-01-15,2025-02-03,4,28.25,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra
929,15,7,11,13,2025-04-06,2025-04-23,21,10.4,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra
930,2,16,1,1,2023-04-16,2023-05-13,14,108.0,Agente,Viajado,10.0,MONICA CECILIA CASTRO PONCE,
931,14,2,10,13,2025-03-05,2025-04-04,41,24.08,Ventanilla,Cancelado,10.0,  JUAN   carlos  ,
932,15,6,11,13,2023-11-11,2023-11-22,32,8.8,Agente,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor
933,3,11,1,3,2025-03-02,2025-03-19,18,112.8,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra
934,11,13,7,4,2024-04-28,2024-05-25,34,43.6,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra
935,6,10,2,8,2025-02-23,2025-03-01,20,144.2,Telefono,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,
936,4,7,1,5,2024-08-12,2024-08-30,43,129.6,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra
937,2,1,1,1,2024-05-23,2024-06-19,38,127.2,Agente,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra
938,10,2,6,10,2025-11-11,2025-12-08,1,99.0,Telefono,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones
939,11,8,7,4,2023-02-24,2023-03-21,8,42.4,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor
940,11,2,7,4,2023-07-15,2023-08-10,7,40.4,Telefono,Viajado,0.0,,Pasaje con equipaje extra
941,2,8,1,1,2025-05-11,2025-05-24,5,104.76,Ventanilla,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,
942,13,3,8,4,2023-01-07,2023-01-27,12,33.08,Ventanilla,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra
943,4,17,1,5,2023-02-16,2023-03-04,12,97.2,Agente,Viajado,10.0,mARIA eLENA fLoReS,Pasaje con equipaje extra
944,14,3,10,13,2024-08-05,2024-08-09,39,25.75,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra
945,7,11,3,3,2025-06-22,2025-07-08,11,108.9,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,
946,9,3,5,12,2022-12-13,2023-01-12,9,136.35,Telefono,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra
947,1,5,1,1,2025-11-25,2025-12-15,39,96.12,Agente,Cancelado,10.0,CARLOS ALBERTO VARGAS TORREZ,
948,1,19,1,1,2024-04-11,2024-04-27,36,128.4,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,
949,9,18,5,12,2023-08-05,2023-08-27,8,169.5,Agente,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasajero adulto mayor
950,11,20,7,4,2023-03-11,2023-03-25,25,36.36,Web,Viajado,10.0,  JUAN   carlos  ,
951,12,6,7,6,2025-10-19,2025-11-13,32,38.4,Agente,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor
